StateWellNumber,County,AquiferCode,WellDepth,Date,Time,SampleNumber,EntityId,LabId,ReliabilityId,CollectionRemarks,LatitudeDD,LongitudeDD,ParameterCode,ParameterDescription,ParameterFlag,ParameterValue,ParameterUnit,PlusMinus
7804820,Atascosa,124CRRZ,1960,5/21/2014,930,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,28.9097722,-98.5447611,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
7804820,Atascosa,124CRRZ,1960,4/19/2018,1010,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,28.9097722,-98.5447611,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
7805124,Atascosa,124CRRZ,1710,6/30/2010,1057,1,1,23,7,Analysis Balanced.  ,28.959625,-98.4888639,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
7805124,Atascosa,124CRRZ,1710,5/22/2014,920,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,28.959625,-98.4888639,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
7805124,Atascosa,124CRRZ,1710,4/18/2018,1145,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,28.959625,-98.4888639,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
7806504,Atascosa,124CRRZ,2302,8/10/2010,947,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,28.9483333,-98.2969444,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
7806504,Atascosa,124CRRZ,2302,5/21/2014,1550,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,28.9483333,-98.2969444,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
7811217,Atascosa,124CRRZ,1869,7/2/2014,1050,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,28.8631,-98.7078639,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
7811217,Atascosa,124CRRZ,1869,4/30/2018,1005,1,1,23,7,Analysis Balanced.  faucet at well; pumping time 9:40,28.8631,-98.7078639,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
7812502,Atascosa,124CRRZ,2610,6/30/2010,1337,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,28.829722,-98.543056,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
7812502,Atascosa,124CRRZ,2610,5/22/2014,1245,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,28.829722,-98.543056,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
7813705,Atascosa,124CRRZ,2805,8/11/2010,1120,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,28.7888056,-98.4970361,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
7813705,Atascosa,124CRRZ,2805,7/1/2014,1325,1,1,23,7,Analysis Balanced.  ,28.7888056,-98.4970361,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
7813705,Atascosa,124CRRZ,2805,4/18/2018,1310,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,28.7888056,-98.4970361,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
7814303,Atascosa,124CRRZ,3400,8/11/2010,1555,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,28.840278,-98.282778,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
7814303,Atascosa,124CRRZ,3400,7/1/2014,1450,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,28.840278,-98.282778,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
7818601,Atascosa,124CRRZ,2507,8/12/2010,947,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,28.696111,-98.758056,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
7818601,Atascosa,124CRRZ,2507,7/3/2014,1315,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,28.696111,-98.758056,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
7819303,Atascosa,124CRRZ,2300,8/12/2010,1430,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,28.732222,-98.646111,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
7819303,Atascosa,124CRRZ,2300,5/22/2014,1415,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,28.732222,-98.646111,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
7821903,Atascosa,124CRRZ,3760,8/11/2010,1437,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,28.663889,-98.377778,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
7822304,Atascosa,124CRRZ,4272,7/30/2013,930,1,1,23,7,Analysis Unbalanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,28.735556,-98.255278,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
5846515,Bastrop,124HOOP,505,6/24/2010,1510,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,30.321667,-97.313889,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
5846515,Bastrop,124HOOP,505,6/18/2014,1523,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,30.321667,-97.313889,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
5846515,Bastrop,124HOOP,505,8/30/2018,1220,1,1,23,7,Analysis Balanced.  ,30.321667,-97.313889,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
5853304,Bastrop,124CZWX,250,4/16/2019,941,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,30.2308333,-97.3988889,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
5853504,Bastrop,124WLCX,104,6/23/2014,1501,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,30.1816667,-97.4219444,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",,2.21,ug/L,
5854518,Bastrop,124SMBR,660,6/24/2010,1250,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,30.196667,-97.305834,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
5854518,Bastrop,124SMBR,660,6/18/2014,1355,1,1,23,1,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,30.196667,-97.305834,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
5855209,Bastrop,124SMBR,1554,6/24/2010,1330,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,30.221389,-97.177778,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
5855209,Bastrop,124SMBR,1554,6/18/2014,1445,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,30.221389,-97.177778,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
5855209,Bastrop,124SMBR,1554,8/30/2018,1120,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,30.221389,-97.177778,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
5855308,Bastrop,124CZWX,1190,6/23/2010,1415,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,30.215834,-97.141389,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
5855803,Bastrop,124CZWX,660,4/16/2019,1128,1,1,23,7,Analysis Balanced.  ,30.1354056,-97.1797194,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
5862115,Bastrop,124SMBR,496,6/24/2010,940,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,30.092222,-97.356389,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
5862115,Bastrop,124SMBR,496,6/18/2014,900,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,30.092222,-97.356389,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
5862115,Bastrop,124SMBR,496,8/30/2018,850,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,30.092222,-97.356389,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
5862309,Bastrop,124WLCX,718,6/24/2010,1220,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,30.093056,-97.260556,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
5862309,Bastrop,124WLCX,718,6/18/2014,1310,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,30.093056,-97.260556,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
5862409,Bastrop,124SMBR,615,6/24/2010,1005,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,30.079444,-97.353612,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
5862409,Bastrop,124SMBR,615,6/18/2014,950,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,30.079444,-97.353612,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
5863606,Bastrop,124CRRZ,868,6/22/2010,1300,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,30.0455556,-97.1577778,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
5863606,Bastrop,124CRRZ,868,6/23/2014,1110,1,1,23,7,Analysis Balanced.  ,30.0455556,-97.1577778,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
5863918,Bastrop,124CRRZ,1100,6/22/2010,940,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,30.011945,-97.160556,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
5863918,Bastrop,124CRRZ,1100,6/23/2014,1010,1,1,23,7,Analysis Balanced.  ,30.011945,-97.160556,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
5863918,Bastrop,124CRRZ,1100,8/21/2018,1120,1,1,23,7,Analysis Balanced.  ,30.011945,-97.160556,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
5864406,Bastrop,124WLCX,1383,6/24/2010,1140,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,30.050834,-97.116112,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
5864406,Bastrop,124WLCX,1383,6/18/2014,1130,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,30.050834,-97.116112,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
5864406,Bastrop,124WLCX,1383,8/30/2018,1035,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,30.050834,-97.116112,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
6706204,Bastrop,124WLCX,898,6/24/2010,1045,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,29.9725,-97.300001,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
6706204,Bastrop,124WLCX,898,6/18/2014,1040,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,29.9725,-97.300001,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
6706204,Bastrop,124WLCX,898,8/30/2018,935,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,29.9725,-97.300001,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
6707204,Bastrop,124CRRZ,765,6/22/2010,1350,1,1,23,7,Analysis Balanced.  ,29.9936111,-97.1805556,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
6707204,Bastrop,124CRRZ,765,6/23/2014,1220,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,29.9936111,-97.1805556,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
6847101,Bexar,124WLCX,390,8/25/2010,1307,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,29.3541667,-98.2311111,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
6847101,Bexar,124WLCX,390,6/18/2014,1415,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,29.3541667,-98.2311111,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
6847101,Bexar,124WLCX,390,4/16/2018,1555,1,1,23,7,Analysis Balanced.  ,29.3541667,-98.2311111,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
6852102,Bexar,124CRRZ,,10/12/2010,1527,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,29.2183333,-98.5867222,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
6852102,Bexar,124CRRZ,,4/18/2018,925,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,29.2183333,-98.5867222,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
1645603,Bowie,124WLCX,180,5/13/2010,1050,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,33.3280556,-94.3927778,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
1645603,Bowie,124WLCX,180,7/31/2018,1500,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,33.3280556,-94.3927778,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
1646303,Bowie,124WLCX,248,8/19/2014,840,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,33.3577778,-94.2563889,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
1646602,Bowie,124WLCX,40,5/12/2010,1550,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,33.2988889,-94.2777778,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
5914706,Brazos,124SMBR,3061,10/20/2009,830,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,30.7819444,-96.3433333,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1.02,ug/L,
5914706,Brazos,124SMBR,3061,7/29/2014,840,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,30.7819444,-96.3433333,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
5921107,Brazos,124SMBR,2880,7/29/2014,1520,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,30.7216056,-96.4625083,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
5921107,Brazos,124SMBR,2880,6/6/2018,1520,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,30.7216056,-96.4625083,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
5921107,Brazos,124SMBR,2880,8/5/2020,1048,1,1,23,7,Analysis Balanced.  ,30.7216056,-96.4625083,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
5921205,Brazos,124SMBR,2880,10/20/2009,1330,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,30.729444,-96.429722,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1.02,ug/L,
5921205,Brazos,124SMBR,2880,7/29/2014,1340,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,30.729444,-96.429722,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
5921209,Brazos,124SMBR,2867,10/20/2009,1430,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,30.73,-96.4513889,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1.02,ug/L,
5921209,Brazos,124SMBR,2867,7/29/2014,1430,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,30.73,-96.4513889,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
5921410,Brazos,124SMBR,2973,10/21/2009,915,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,30.700278,-96.460001,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1.02,ug/L,
5921410,Brazos,124SMBR,2973,7/30/2014,850,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,30.700278,-96.460001,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
5921909,Brazos,124SMBR,3380,10/20/2009,1115,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,30.6289722,-96.4160306,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1.02,ug/L,
5921909,Brazos,124SMBR,3380,7/30/2014,945,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,30.6289722,-96.4160306,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
5921909,Brazos,124SMBR,3380,6/6/2018,1340,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,30.6289722,-96.4160306,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
5927714,Burleson,124CZCB,1314,10/21/2009,1500,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,30.5269444,-96.7141667,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1.02,ug/L,
5927714,Burleson,124CZCB,1314,7/24/2014,920,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,30.5269444,-96.7141667,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
5927714,Burleson,124CZCB,1314,8/17/2018,851,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,30.5269444,-96.7141667,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
5943104,Burleson,124SMBR,3988,10/21/2009,1630,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,30.3552,-96.7173,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1.02,ug/L,
6704512,Caldwell,124WLCX,336,6/28/2010,940,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,29.9194444,-97.5630556,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
6704512,Caldwell,124WLCX,336,6/20/2014,955,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,29.9194444,-97.5630556,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
6704512,Caldwell,124WLCX,336,8/13/2020,1015,1,1,23,7,Analysis Balanced.  ,29.9194444,-97.5630556,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
6711623,Caldwell,124WLCX,400,6/28/2010,1020,1,1,23,7,Analysis Balanced.  ,29.8172222,-97.6361111,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
6711625,Caldwell,,440,8/13/2020,1215,1,1,23,7,Analysis Balanced.  ,29.817425,-97.6359222,22703,"URANIUM, NATURAL, DISSOLVED (UG/L AS U)",<,1,ug/L,
