Year	MUNICIPALITY_NAME	Cattle [#/km2]	Pork  [#/km2]	Poultry [#/km2]	Crops [%]	Flood control	Campsites [#/km2]	Outdoor activities [#/km2]	Human population [#/km2]	Distance from Montreal [km]	Soil capacity for agriculture																					CSDNAME	Year	CDNAME	gr	sept_gr	carbon	hunts	camp	outdo	modif.catt	modif.pig	modif.poult	modif.crop	modif.flood
1971	Saint Valentin	46.86	0.91	6.06	49.96	0.67	0.000000	0.0000	13.99	50.62	2																					Coteau_du_Lac	2001	Vaudreuil_Soulanges	2	3	0.699942841	0.074951685	3.375129261	2.36825078	0.649193326	0	0	0.90478748	1.280321854
1971	Saint Valerien de Milton	52.88	134.9	429.84	53.55	0	0.000000	0.0000	12.26	78.59	3																					Coteau_du_Lac	2006	Vaudreuil_Soulanges	7	5	0.569712462	0.094383603	4.591813581	0	0.357139773	0	0	1.036668092	0.960241391
1971	Sainte Angele de Monnoir	42.85	64.7	297.34	51.33	0.67	3.240247	0.0000	23.9	49.06	4																					Dundee	1971	Le_Haut_Saint_Laurent	3	4	0.314480681	0	0	0	0.883948754	0.015281056	0.206122203	0.462122637	0
1971	Sainte Anne de Sabrevois	59.26	6.23	344.63	43.11	0.33	0.000000	0.0000	24.19	50.21	2																					Dundee	1976	Le_Haut_Saint_Laurent	4	7	0.399887358	0	0	0	0.852240082	0.015699715	0.003779852	0.472752359	0.457257805
1971	Sainte Barbe	44.22	1.44	6.61	53.4	0	0.000000	0.0000	18.34	56.86	2																					Dundee	1981	Le_Haut_Saint_Laurent	4	4	0.495595658	0.002775988	0	0	0.783537961	0.006196154	0	0.516172069	0
1971	Sainte Brigide dIberville	49.33	67.42	483.86	54.13	0.67	0.000000	0.0000	16.21	54.61	4																					Dundee	1986	Le_Haut_Saint_Laurent	4	2	0.592171862	0.144351393	0	0	0.774637281	0	0	0.536350523	0
1971	Sainte Cecile de Milton	35.59	48.71	1051.59	35.42	0	3.238171	0.0000	16.07	74.52	4																					Dundee	1991	Le_Haut_Saint_Laurent	4	2	0.680182252	0.305358715	0	0	0.688411946	0.006196154	0	0.529504262	0
1971	Sainte Christine	29.93	9.79	708.76	26.52	0	0.000000	0.0000	7.4	102.05	4																					Dundee	1996	Le_Haut_Saint_Laurent	1	1	0.75019311	0.935508064	0	0	0.576597157	0.006196154	0.029986008	0.585175176	0.640160927
1971	Sainte Clotilde de Chateauguay	16.52	5.47	9.52	28.63	0	0.000000	0.0000	14.18	40.35	0																					Dundee	2001	Le_Haut_Saint_Laurent	4	2	0.792770716	1.082635445	0	0	0.574650134	0	0	0.659763391	0
1971	Sainte Helene de Bagot	36.68	108.42	2617.93	52.22	0	0.000000	0.0000	11.26	79.76	3																					Dundee	2006	Le_Haut_Saint_Laurent	5	2	0.798481352	1.310266487	0	0	0.553232873	0	0	0.665168334	2.560643708
1971	Sainte Julie	26.81	0	521.6	48.92	0	0.000000	0.0000	48.77	30.74	2																					Dunham	1971	Brome_Missisquoi	4	1	1.11457124	0.061071743	0.03705937	0	0.704822575	0.058978598	0.47233175	0.383210468	0
1971	Sainte Justine de Newton	24.34	6.11	6.03	40.1	0	0.000000	0.0000	9.61	57.18	2																					Dunham	1976	Brome_Missisquoi	4	1	1.566758268	0.163783311	0.07411874	0	0.745710072	0.071904697	0.415778327	0.443565666	0.548709366
1971	Sainte Marie Madeleine	34.26	4.81	821.17	71.21	0	0.000000	0.0000	12.85	49.89	2																					Dunham	1981	Brome_Missisquoi	2	3	1.847587576	0.441382143	0.024706153	0.552591849	0.6881338	0.228326194	0.235949349	0.43617891	0
1971	Sainte Marthe	30.43	2.8	974.37	50.17	0.67	0.000000	0.0000	9.55	49.64	2																					Dunham	1986	Brome_Missisquoi	2	1	2.014695542	1.174243059	0	0.552591849	0.567140185	0.164114358	0.395211016	0.362851849	0
1971	Sainte Martine	52.79	0.44	2.16	69.13	0.67	0.000000	0.0000	20.93	30.78	2																					Dunham	1991	Brome_Missisquoi	1	1	2.125718547	2.578893149	0	0.552591849	0.524305664	0.162806049	0.136176237	0.32213461	0
1971	Sainte Sabine	45.64	39.66	166.72	46.52	0	0.438750	0.0000	11.21	62.08	4																					Dunham	1996	Brome_Missisquoi	1	1	2.23829297	4.710852178	0	0.552591849	0.516517569	0.134389564	0.21977137	0.322314775	1.600402318
1971	Sainte Victoire de Sorel	30.89	31.32	41.81	30.58	0.67	0.000000	0.0000	19.21	69.77	4																					Dunham	2001	Brome_Missisquoi	1	1	2.410055191	5.279929783	0	0	0.466451246	0.186146292	0.181988893	0.374202229	0.960241391
1971	Salaberry de Valleyfield	36.97	5.13	1.48	30.68	0	0.000000	0.0000	251.59	40.04	2																					Dunham	2006	Brome_Missisquoi	1	1	2.698641589	6.071086454	0	0	0.462279052	0.35418558	0.261633093	0.377084866	1.280321854
1971	Shefford	28.37	12.51	537.61	16.37	0	0.000000	0.0000	14	90.93	5																					Elgin	1971	Le_Haut_Saint_Laurent	4	4	0.412868993	0.002775988	0	0	0.764624016	0.01711269	0.04528337	0.373301405	0
1971	Sorel Tracy	9.73	0.67	3.6	9.89	0.67	1.176075	0.0000	553.14	73.27	4																					Elgin	1976	Le_Haut_Saint_Laurent	4	7	0.864874823	0.002775988	0	0	0.845842719	0.001203645	0.08995726	0.482120927	0.457257805
1971	Stanbridge East	33.18	4.9	733.11	27.52	0	0.000000	0.0000	17.15	76.34	3																					Elgin	1981	Le_Haut_Saint_Laurent	4	4	1.188514228	0.002775988	0	0	0.814412194	0.018682661	8.02E-05	0.51545141	0
1971	Sutton	9.97	2.47	72.82	7.81	0.67	0.000000	0.0078	10.26	100.52	7																					Elgin	1986	Le_Haut_Saint_Laurent	4	1	1.405018729	0.144351393	0	0	0.724292811	0.004814579	0.001374005	0.418522763	0
1971	Tres Saint Redempteur	39.36	55.34	2177.08	34.56	0	0.000000	0.0000	12.4	54.83	7																					Elgin	1991	Le_Haut_Saint_Laurent	1	1	1.535619843	0.635701325	0	0	1.088664387	0.002093295	0.017562677	0.428431825	1.280321854
1971	Tres Saint Sacrement	50.77	2.57	73.35	50.33	0	0.000000	0.0000	13.92	40.99	1																					Elgin	1996	Le_Haut_Saint_Laurent	1	1	1.601549091	1.426857996	0	0	1.041379526	0.00627241	0	0.639224607	1.920482781
1971	Upton	71.31	107.79	171.96	66.87	0	0.807699	0.0000	25.67	81.76	3																					Elgin	2001	Le_Haut_Saint_Laurent	1	1	1.62403799	2.193030772	0	0	0.519577178	0	0	0.518334046	0
1971	Varennes	26.19	0.69	31.88	49.88	0	0.000000	0.0000	55.05	30.64	2																					Elgin	2006	Le_Haut_Saint_Laurent	1	1	1.624318061	2.315174258	0	0	0.558517652	0	0.001652014	0.549862881	0
1971	Vaudreuil Dorion	31.86	49.62	84.73	46.66	0	0.000000	0.0000	88.03	32.7	3																					Farnham	1971	Brome_Missisquoi	3	4	0.414730514	0.008327965	0	0	1.025803337	0.077818256	0.187709461	0.597966875	0
1971	Vercheres	35.08	2.57	25.89	48.66	0	0.000000	0.0000	39.62	39.5	2																					Farnham	1976	Brome_Missisquoi	4	7	0.738284664	0.019431918	0	0	1.091167703	0.093517971	0.400257946	0.636882465	1.326047635
1971	Yamaska	34.84	13.35	247.37	34.52	0	0.000000	0.0000	16.62	83.22	3																					Farnham	1981	Brome_Missisquoi	5	7	0.954282389	0.119367498	0	0	1.287817096	0.365280045	0	0.649313834	2.560643708
1976	Acton Vale	31.13	47.77	6.31	29.21	0	0.000000	0.0071	62.36	90.91	4																					Farnham	1986	Brome_Missisquoi	4	1	1.080487527	0.199871159	0	0	1.095896189	0.452099472	0	0.647872516	0
1976	Ange Gardien	51.33	367.21	5757.73	50.07	0	2.890919	0.0000	18.22	65.29	3																					Farnham	1991	Brome_Missisquoi	1	1	1.134663914	0.546869699	0	0	1.019962266	0.387730638	0.002347037	0.58193221	2.560643708
1976	Beauharnois	25.94	0.09	1.44	34.43	0	0.000000	0.0000	140.45	28.92	2																					Farnham	1996	Brome_Missisquoi	1	1	1.134575388	1.376890206	0	0	2.064957693	0.599153473	0	0.719938425	0.960241391
1976	Bedford	47.37	90.34	4305.08	50.32	0	0.000000	0.0000	107.83	72.18	4																					Farnham	2001	Brome_Missisquoi	1	1	1.097985787	2.445645709	0	0	2.089434562	1.399681961	0	0.703363266	0.640160927
1976	Bethanie	42.17	21.58	3.53	27.46	0	0.000000	0.0000	8.06	100.63	5																					Farnham	2006	Brome_Missisquoi	1	1	1.042658947	3.381153773	0	0	1.231353409	1.263094437	0.000646905	0.698138487	2.560643708
1976	Bolton Ouest	13.94	4.79	9.13	8.67	0	0.000000	0.0094	4.93	104.47	7																					Franklin	1971	Le_Haut_Saint_Laurent	7	5	0.69141761	0.022207907	0.542678809	0	0.637789331	0.034853368	0.003042059	0.523919154	0
1976	Boucherville	6.16	0	2.43	31.45	0	0.000000	0.0069	347.01	23.69	2																					Franklin	1976	Le_Haut_Saint_Laurent	7	5	1.094219984	0.030535872	0.766414805	0	0.687021215	0.025171877	0.004998814	0.66877163	0.594435147
1976	Brigham	26.47	44.71	502.74	23.54	0	0.000000	0.0000	15.71	76.77	4																					Franklin	1981	Le_Haut_Saint_Laurent	7	5	1.398983619	0.074951685	1.647077736	0	0.657537714	0.095977594	0.007618513	0.524279483	0
1976	Bromont	16.51	31.32	133.15	13.05	0	2.532809	0.0195	15.06	83.1	7																					Franklin	1986	Le_Haut_Saint_Laurent	1	1	1.624327025	0.505229874	1.535209738	0	0.638623769	0.026262135	0.003015327	0.626613073	1.280321854
1976	Calixa Lavallee	NA	NA	NA	NA	0	0.000000	0.0000	11.31	43.5	2																					Franklin	1991	Le_Haut_Saint_Laurent	1	1	1.78886871	0.874436321	2.656269844	0	0.541828877	0.001569972	0.002325651	0.405731064	0.960241391
1976	Carignan	NA	NA	NA	NA	0	0.000000	0.0000	53.79	30.35	2																					Franklin	1996	Le_Haut_Saint_Laurent	1	1	1.911227184	1.340802358	3.084700527	0	0.574371988	0.026262135	0.001063919	0.451132586	0.640160927
1976	Contrecoeur	11.82	0.02	15.08	15.09	0	0.000000	0.0000	74.48	54.24	4																					Franklin	2001	Le_Haut_Saint_Laurent	1	1	2.010020956	1.415754043	2.656269844	0	0.465338661	0	0.003280352	0.428792155	1.280321854
1976	Coteau du Lac	27.12	0.06	31.57	38.24	0	0.000000	0.0140	27.28	45.58	3																					Franklin	2006	Le_Haut_Saint_Laurent	1	1	2.103868535	1.593417295	3.144204859	0	0.458385005	0	0.000898183	0.447168961	0
1976	Dundee	30.64	3	7.07	26.24	0	0.000000	0.0000	5.39	81.61	2																					Frelighsburg	1971	Brome_Missisquoi	4	1	1.374231423	0.077727673	0	0	0.367153038	0.022712255	0.446690776	0.225025799	0
1976	Dunham	26.81	13.74	777.69	24.62	0	0.265474	0.0000	16.29	83.27	3																					Frelighsburg	1976	Brome_Missisquoi	4	1	1.89229381	0.161007323	0.104420499	0	0.279815118	0.034748703	0.218637949	0.22772827	0.457257805
1976	Elgin	30.41	0.23	168.26	26.76	0	0.000000	0.0000	7.14	69.88	2																					Frelighsburg	1981	Brome_Missisquoi	1	1	2.170784504	0.39696633	0.104420499	0	0.277033656	0.129574985	0.111040491	0.242501782	0
1976	Farnham	39.23	17.87	748.66	35.35	0	0.000000	0.0000	81.48	63.75	3																					Frelighsburg	1986	Brome_Missisquoi	1	1	2.296598897	1.215882884	0.211016197	0	0.170503646	0.071957029	0.111040491	0.194397788	0
1976	Franklin	24.7	4.81	9.35	37.12	0	2.745098	0.0000	13.15	54.58	4																					Frelighsburg	1991	Brome_Missisquoi	1	1	2.356632381	2.26243048	0.489470581	0	0.190252029	0.127377024	0	0.215657231	0
1976	Frelighsburg	10.06	6.64	408.95	12.64	0	0.374007	0.0000	7.79	87.55	4																					Frelighsburg	1996	Brome_Missisquoi	1	1	2.437780349	3.225698427	0.539505212	0	0.249219032	0.11838333	0	0.207009322	0.640160927
1976	Godmanchester	46.11	0.97	71.52	41.5	0	0.000000	0.0000	11.77	64.82	2																					Frelighsburg	2001	Brome_Missisquoi	1	1	2.626938193	3.331185983	0.654802828	0	0.186357981	0.386474661	0	0.159445822	0
1976	Granby	103.3	149.28	2526.45	86.63	0	11.177812	0.0201	493.54	78.71	4																					Frelighsburg	2006	Brome_Missisquoi	1	1	3.011001305	4.222278234	1.285675941	0	0.124053223	0.055838654	0.000914222	0.139447533	2.560643708
1976	Havelock	13.58	0.4	419.95	16.92	0	1.627075	0.0000	8.24	53.51	7																					Godmanchester	1971	Le_Haut_Saint_Laurent	3	4	0.413283182	0	0	0	1.236081895	0.029881792	0.275742043	0.665708829	0
1976	Hemmingford	19.15	7	36.18	24.52	0	1.963070	0.0000	15.32	52.7	2																					Godmanchester	1976	Le_Haut_Saint_Laurent	3	7	0.575867382	0	0	0	1.282532317	0.005076241	0.038236914	0.747683799	0.640160927
1976	Henryville	59.92	90.17	10.99	59.15	0	1.791847	0.0000	20.5	56.76	2																					Godmanchester	1981	Le_Haut_Saint_Laurent	5	7	0.741340495	0.002775988	0	0	1.102015407	0.006070557	0.000155043	0.847495082	1.280321854
1976	Hinchinbrooke	30.45	1.41	5.75	26.55	0	0.000000	0.0021	12.01	61.28	7																					Godmanchester	1986	Le_Haut_Saint_Laurent	4	4	0.897588452	0.097159591	0	0	1.080876292	0.006205126	0.005447905	0.850557884	0
1976	La Presentation	42.74	204.72	2839.68	56.36	0	0.000000	0.0000	13.94	53.82	4																					Godmanchester	1991	Le_Haut_Saint_Laurent	4	2	1.032497184	0.338670575	0	0	0.962942286	0.001779301	0.00349115	0.807138174	0
1976	Lac Brome	16.82	14.62	617.21	12.95	0	0.455433	0.0078	18.97	94.39	5																					Godmanchester	1996	Le_Haut_Saint_Laurent	5	1	1.133952622	0.788380683	0	0	0.872822904	0.000627989	0.001748248	0.747863964	3.200804635
1976	Lacolle	47.78	0.38	162.33	39.12	0	0.310680	0.0000	41.63	56.42	2																					Godmanchester	2001	Le_Haut_Saint_Laurent	4	2	1.18804734	0.882764286	0	0	0.736531246	0	0.001732209	0.832361242	0
1976	Les Cedres	23.98	0.56	20.05	30.5	0	0.000000	0.0147	38.88	36.92	3																					Godmanchester	2006	Le_Haut_Saint_Laurent	4	2	1.18804734	0.929956087	0	0	0.67923312	0	0.000748485	0.762637475	0
1976	Longueuil	3.34	0	8.38	7.31	0	0.000000	0.0000	1593.83	20.69	2																					Granby	1971	La_Haute_Yamaska	6	6	1.004495111	0	2.051467306	0	2.831528733	0.906815562	2.259559985	1.367090282	1.072269553
1976	Marieville	71.01	3.25	2.96	76.31	0	1.866420	0.0000	99.65	43.36	2																					Granby	1976	La_Haute_Yamaska	6	6	1.437779828	0	3.120777693	2.266754318	2.873250669	0.781217839	1.350722208	1.560767411	0.701890731
1976	Mont Saint Gregoire	36.97	75.73	1429.99	46.47	0	1.458257	0.0000	17.69	47.8	4																					Granby	1981	La_Haute_Yamaska	2	3	1.736345014	0.052743778	4.045949447	4.296683559	1.470837322	1.095002818	0.750367366	0.679041022	0
1976	Mont Saint Hilaire	4.21	0	288.5	19.44	0	7.097757	0.0218	150.69	42.17	4																					Granby	1986	La_Haute_Yamaska	6	6	1.934009123	0.29703075	3.439224658	4.059858481	2.411527909	2.572293706	0.968962545	1.605628438	0
1976	Notre Dame de Stanbridge	46.11	16.98	994.86	48.85	0	0.000000	0.0000	18.13	63.95	2																					Granby	1991	La_Haute_Yamaska	6	6	2.06459061	0.607941442	4.51523933	2.70657232	3.025118517	1.96979096	1.946714448	1.253406311	2.560643708
1976	Noyan	61.41	0.07	5.2	61.15	0	0.000000	0.0000	13.47	60.59	2																					Granby	1996	La_Haute_Yamaska	6	6	2.161907928	1.804392408	5.021401802	2.70657232	2.811502204	2.251129861	0.546207264	1.345650674	0
1976	Ormstown	37.3	7.29	1875.7	41.86	0	0.000000	0.0000	10.15	50.44	2																					Granby	2001	La_Haute_Yamaska	6	6	2.259779532	2.062559321	5.480635676	2.02992924	2.469104181	1.624240224	1.355611803	1.293042561	1.280321854
1976	Richelieu	41.44	0	2.64	64.67	0	0.000000	0.0000	82.27	38.89	2																					Granby	2006	La_Haute_Yamaska	6	6	2.392023875	2.495613499	6.063895888	2.70657232	2.440733264	1.893595008	1.666748808	1.292682231	0
1976	Rigaud	31.52	4.68	488.7	31.63	0	1.835040	0.0193	41.98	49.92	7																					Havelock	1971	Le_Haut_Saint_Laurent	4	1	0.861039888	0.094383603	0.408842434	0	0.366874892	0.009053503	0.235853115	0.266103367	0
1976	Rougemont	11.05	7.76	569.29	53.26	0	5.799338	0.0073	40.55	51.25	4																					Havelock	1976	Le_Haut_Saint_Laurent	4	1	1.493930829	0.111039533	0.454269526	0	0.377722595	0.002093295	0.224518906	0.304838792	0.457257805
1976	Roxton	28.69	44.31	95.19	23.56	0	0.000000	0.0000	6.65	92.7	7																					Havelock	1981	Le_Haut_Saint_Laurent	1	1	1.868825278	0.310910692	0.757115691	0	0.323205932	0.018138405	0	0.212954759	0
1976	Roxton Pond	30.67	68.21	450.75	23.55	0	0.377929	0.0094	14.47	83.9	5																					Havelock	1986	Le_Haut_Saint_Laurent	1	1	2.063584716	0.966043935	1.002421096	0	0.318755592	0.018138405	0.00421825	0.267004191	0
1976	Saint Aime	60.18	80.36	50.46	62.02	0	0.000000	0.0000	9.38	74.11	4																					Havelock	1991	Le_Haut_Saint_Laurent	1	1	2.156070628	1.290834568	1.093275001	0	0.43808033	0.018138405	0.017439711	0.311504889	0
1976	Saint Alexandre	62.43	19.02	451.26	60.31	0	0.000000	0.0000	17.5	55.14	3																					Havelock	1996	Le_Haut_Saint_Laurent	1	1	2.224144497	1.826600314	1.093275001	0	0.438358476	0	0.011008083	0.285921491	1.920482781
1976	Saint Alphonse	47.01	253.66	10538.62	41.98	0	0.000000	0.0000	16.34	72.45	3																					Havelock	2001	Le_Haut_Saint_Laurent	1	1	2.345667806	2.156942924	1.093275001	0	0.340729145	0.079545225	0.000149697	0.222323327	1.280321854
1976	Saint Amable	0.82	5.59	5.1	16.51	0	0.000000	0.0000	79.82	35.56	4																					Havelock	2006	Le_Haut_Saint_Laurent	1	1	2.598502038	2.631636927	1.066018969	0	0.294556869	0	0.002202686	0.18881268	0
1976	Saint Anicet	41.69	0.54	179.47	33.98	0	0.474168	0.0000	13.12	68.45	2																					Hemmingford	1971	Les_Jardins_de_Napierville	7	5	0.996647702	0.019431918	0.590895887	0	0.666994686	0.043959203	0.052650606	0.399425297	0
1976	Saint Antoine sur Richelieu	39.44	6.58	7.08	56.4	0	0.000000	0.0000	15.97	51.04	2																					Hemmingford	1976	Les_Jardins_de_Napierville	4	1	1.24120306	0.01665593	0.548077304	0	0.532650051	0.036632669	0.019343003	0.441764018	0.274354683
1976	Saint Armand	40.65	3.72	12.13	34.93	0	0.000000	0.0000	15.08	75.56	3																					Hemmingford	1981	Les_Jardins_de_Napierville	4	1	1.478890228	0.077727673	0.551502735	0	0.489259238	0.026741849	0.013576992	0.352942786	0
1976	Saint Barnabe Sud	41.23	51.57	807.03	73	0	0.000000	0.0000	15.36	65.44	2																					Hemmingford	1986	Les_Jardins_de_Napierville	1	1	1.698791193	0.360878482	0.851232537	0	0.496212894	0.017888954	0.004522991	0.371860087	0
1976	Saint Basile le Grand	NA	NA	NA	NA	0	0.000000	0.0000	156.09	33.18	2																					Hemmingford	1991	Les_Jardins_de_Napierville	1	1	1.889987938	0.857780391	0.376802972	0	0.397749125	0.017888954	0.002641084	0.307541264	0
1976	Saint Bernard de Lacolle	34.92	9.67	530.75	33.27	0	3.411805	0.0000	12.26	53.76	2																					Hemmingford	1996	Les_Jardins_de_Napierville	1	1	2.041562451	1.399098113	0.573768454	0	0.446702863	0	0.001652014	0.339790758	0.640160927
1976	Saint Bernard de Michaudville	17.28	20.76	478.29	39.5	0	0.000000	0.0000	7.55	60.95	4																					Hemmingford	2001	Les_Jardins_de_Napierville	1	1	2.142596717	2.112527111	0.628576184	0	0.322927786	0	0.013576992	0.376364206	1.280321854
1976	Saint Blaise sur Richelieu	34.69	4.17	173.37	61.45	0	0.000000	0.0000	19.76	44.78	2																					Hemmingford	2006	Les_Jardins_de_Napierville	1	1	2.182172721	2.678828728	0.695373062	0	0.272027024	0	0.000652252	0.364113002	0
1976	Saint Cesaire	54.47	191.38	1719.64	68.38	0	0.000000	0.0000	49.31	57.38	2																					Henryville	1971	Le_Haut_Richelieu	5	7	0.390492667	0.002775988	0	0	1.632440288	0.079806887	0.08463232	0.989464922	0.528132765
1976	Saint Charles sur Richelieu	33.93	6.46	1.19	43.26	0	0.000000	0.0000	17.07	46.29	4																					Henryville	1976	Le_Haut_Richelieu	7	5	0.390492667	0.002775988	0.500272875	0	1.666652276	0.471881113	0.005875611	1.06567462	0.807060026
1976	Saint Chrysostome	39.02	1.36	66.83	39.66	0	0.530632	0.0000	13.63	45.18	2																					Henryville	1981	Le_Haut_Richelieu	5	7	0.394221745	0.04996779	0.166757532	0	1.57903621	0.275268344	0	1.221517147	1.280321854
1976	Saint Clet	41.15	7.05	4.61	69.85	0	0.000000	0.0000	25.64	45.72	2																					Henryville	1986	Le_Haut_Richelieu	7	5	0.424458087	0.019431918	0.379373511	0	1.54426793	0.275268344	0.006832603	1.128912455	0
1976	Saint Constant	23.03	17.41	747.05	50.29	0	0.000000	0.0000	124.52	19.71	2																					Henryville	1991	Le_Haut_Richelieu	2	3	0.461075289	0.102711568	0.112561516	3.371938016	1.520347353	0.313889643	0.004891887	1.382764617	2.240563245
1976	Saint Cyprien de Napierville	46.1	5.92	1349.93	77.06	0	0.000000	0.0000	9.55	43.9	2																					Henryville	1996	Le_Haut_Richelieu	7	5	0.494673095	0.319238657	0.333515343	0	1.305340309	0.275268344	0.009152908	1.229264232	0.320080464
1976	Saint Damase	23.53	167.63	1924.71	85.08	0	0.000000	0.0000	27.13	54.1	3																					Henryville	2001	Le_Haut_Richelieu	7	5	0.515209488	0.5940615	0.329346419	0	1.041657672	0	0.001245694	1.449425582	0
1976	Saint David	40.75	43.99	211.15	52.86	0	0.000000	0.0000	10.63	82.82	2																					Henryville	2006	Le_Haut_Richelieu	5	5	0.515209488	0.621821384	0.325177494	0	0.99298208	0.510764075	0	1.433030588	1.280321854
1976	Saint Denis sur Richelieu	48.52	29.55	99.27	65.44	0	0.000000	0.0000	10.9	52.52	2																					Hinchinbrooke	1971	Le_Haut_Saint_Laurent	5	7	0.628977813	0.013879942	0	0	1.050836498	0.00811152	0.002379114	0.533287722	1.072269553
1976	Saint Dominique	45.85	241.26	4159.48	48.7	0	0.000000	0.0000	24.2	69.01	3																					Hinchinbrooke	1976	Le_Haut_Saint_Laurent	4	3	0.993091271	0.011103953	0	0.236825078	0.846955304	0.007378866	0.003074137	0.478337467	1.57068056
1976	Saint edouard	34.63	30.84	29.75	70.72	0	0.000000	0.0000	19.59	33.94	2																					Hinchinbrooke	1981	Le_Haut_Saint_Laurent	2	3	1.246733921	0.044415813	0.052148687	0.236825078	0.906478599	0.01229811	0.000187121	0.549142222	0
1976	Saint etienne de Beauharnois	61.07	13.18	57.51	71.09	0	0.000000	0.0000	18.84	34.91	2																					Hinchinbrooke	1986	Le_Haut_Saint_Laurent	2	3	1.415230882	0.28037482	0	0.360876309	0.921498496	0.004448253	0.003004634	0.557790131	1.280321854
1976	Saint Georges de Clarenceville	38.86	15.43	396.05	44.18	0	0.000000	0.0000	11.98	63.76	3																					Hinchinbrooke	1991	Le_Haut_Saint_Laurent	1	1	1.523907275	0.655133243	0	0	0.918399152	0.004859436	0.001464129	0.552694042	2.240563245
1976	Saint Gerard Majella	39.6	21	5.53	52.2	0	0.000000	0.0084	8.42	87.2	2																					Hinchinbrooke	1996	Le_Haut_Saint_Laurent	1	1	1.598088217	1.296386545	0	0	0.906756746	0.001779301	0.001603897	0.610578409	3.200804635
1976	Saint Hugues	33.23	346.38	1632.92	64.32	0	0.000000	0.0000	9.08	74.93	2																					Hinchinbrooke	2001	Le_Haut_Saint_Laurent	1	1	1.663098829	1.723888746	0	0	0.895630896	0	0	0.586976824	0.960241391
1976	Saint Hyacinthe	33.13	186.52	1000.67	82.75	0	0.000000	0.0034	230.63	61.5	2																					Hinchinbrooke	2006	Le_Haut_Saint_Laurent	1	1	1.744264229	2.020919496	0	0	0.900637528	0	0	0.552745517	2.240563245
1976	Saint Ignace de Stanbridge	46.76	78.25	63.59	38.2	0	0.000000	0.0000	11.12	70.77	3																					La_Presentation	1971	Les_Maskoutains	6	6	0.57209164	0	0	0	1.156810216	0.275268344	1.830175262	0.783536589	0
1976	Saint Isidore	53.23	1.75	28.97	78.77	0	0.000000	0.0000	36.02	23.98	2																					La_Presentation	1976	Les_Maskoutains	6	6	0.64619955	0	0	0	1.188797034	1.07134858	1.518185137	1.015408649	0.182903122
1976	Saint Jacques le Mineur	19.34	46.79	856.21	61.67	0	0.000000	0.0000	15.34	34.34	2																					La_Presentation	1981	Les_Maskoutains	6	6	0.715305493	0	0	0	1.044661652	1.014881937	2.306725261	1.152333875	0
1976	Saint Jean Baptiste	28.56	24.81	3733.04	64.82	0	16.691305	0.0000	39.69	45.67	2																					La_Presentation	1986	Les_Maskoutains	6	6	0.775491567	0.011103953	0	0	1.044661652	0.787166287	1.663498242	1.198275891	0
1976	Saint Jean sur Richelieu	15.79	2.49	131.45	41.77	0	0.000000	0.0043	235.87	38.25	2																					La_Presentation	1991	Les_Maskoutains	6	6	0.822839867	0.030535872	0	0	0.702875551	0.787166287	3.132871434	1.221697312	0
1976	Saint Joachim de Shefford	24.28	21.08	60.01	16.23	0	0.000000	0.0000	7.2	93.23	5																					La_Presentation	1996	Les_Maskoutains	6	6	0.848679105	0.499677897	0	0	0.761842554	0.787166287	2.331767446	1.372495225	1.280321854
1976	Saint Jude	26.96	56.34	6195.8	29.7	0	0.000000	0.0000	12.91	63.23	4																					La_Presentation	2001	Les_Maskoutains	6	6	0.848679105	0.805036613	0	0	1.412982904	0.787166287	5.086322251	1.378440662	0
